PUBLICATION DATE,FISCAL YEAR,MONTH,INFLOWS/OUTFLOWS,DESCRIPTION,AMOUNT
20221219,2023,May,Inflows - Other,Holding Acct. & Other Adj.,0
20221219,2023,May,Inflows - Other,Other Sources,0
20221219,2023,May,Outflows - Current,Personal Service,4099
20221219,2023,May,Outflows - Current,Other Than Personal Service,3169
20221219,2023,May,Outflows - Current,Debt Service,339
20221219,2023,May,Outflows - Prior,Personal Service,61
20221219,2023,May,Outflows - Prior,Other Than Personal Service,223
20221219,2023,May,Outflows - Prior,Taxes,0
20221219,2023,May,Outflows - Prior,Disallowance Reserve,0
20221219,2023,May,Outflows - Capital,City Disbursements,1120
20221219,2023,May,Outflows - Capital,Federal and State,88
20221219,2023,May,Outflows - Other,Senior Colleges,230
20221219,2023,May,Outflows - Other,Other Uses,0
20221219,2023,May,Balance,Beginning Balance,7592
20221219,2023,May,Balance,Ending Balance,5258
20221219,2023,June,Inflows - Current,General Property Tax,6971
20221219,2023,June,Inflows - Current,Other Taxes,4295
20221219,2023,June,Inflows - Current,Federal Categorical Grants,1253
20221219,2023,June,Inflows - Current,State Categorical Grants,926
20221219,2023,June,Inflows - Current,Other Categorical Grants,398
20221219,2023,June,Inflows - Current,Unrestricted (Net Of Disall.),0
20221219,2023,June,Inflows - Current,Miscellaneous Revenues,205
20221219,2023,June,Inflows - Current,Inter-Fund Revenues,59
20221219,2023,June,Inflows - Prior,Taxes,0
20221219,2023,June,Inflows - Prior,Federal Categorical Grants,356
20221219,2023,June,Inflows - Prior,State Categorical Grants,-3
20221219,2023,June,Inflows - Prior,Other Categorical Grants,0
20221219,2023,June,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20221219,2023,June,Inflows - Prior,Misc. Revenue/IFA,0
20221219,2023,June,Inflows - Capital,Capital Transfers,1061
20221219,2023,June,Inflows - Capital,Federal And State,490
20221219,2023,June,Inflows - Other,Senior Colleges,911
20221219,2023,June,Inflows - Other,Holding Acct. & Other Adj.,0
20221219,2023,June,Inflows - Other,Other Sources,0
20221219,2023,June,Outflows - Current,Personal Service,6663
20221219,2023,June,Outflows - Current,Other Than Personal Service,3840
20221219,2023,June,Outflows - Current,Debt Service,911
20221219,2023,June,Outflows - Prior,Personal Service,64
20221219,2023,June,Outflows - Prior,Other Than Personal Service,313
20221219,2023,June,Outflows - Prior,Taxes,0
20221219,2023,June,Outflows - Prior,Disallowance Reserve,0
20221219,2023,June,Outflows - Capital,City Disbursements,690
20221219,2023,June,Outflows - Capital,Federal and State,113
20221219,2023,June,Outflows - Other,Senior Colleges,241
20221219,2023,June,Outflows - Other,Other Uses,620
20221219,2023,June,Balance,Beginning Balance,5258
20221219,2023,June,Balance,Ending Balance,8725
20221219,2023,Adjustments,Inflows - Current,General Property Tax,35
20221219,2023,Adjustments,Inflows - Current,Other Taxes,1016
20221219,2023,Adjustments,Inflows - Current,Federal Categorical Grants,4193
20221219,2023,Adjustments,Inflows - Current,State Categorical Grants,3871
20221219,2023,Adjustments,Inflows - Current,Other Categorical Grants,399
20221219,2023,Adjustments,Inflows - Current,Unrestricted (Net Of Disall.),237
20221219,2023,Adjustments,Inflows - Current,Miscellaneous Revenues,0
20221219,2023,Adjustments,Inflows - Current,Inter-Fund Revenues,195
20221219,2023,Adjustments,Inflows - Prior,Taxes,0
20221219,2023,Adjustments,Inflows - Prior,Federal Categorical Grants,8858
20221219,2023,Adjustments,Inflows - Prior,State Categorical Grants,3390
20221219,2023,Adjustments,Inflows - Prior,Other Categorical Grants,585
20221219,2023,Adjustments,Inflows - Prior,Unrestricted Intgvt.  Aid,498
20221219,2023,Adjustments,Inflows - Prior,Misc. Revenue/IFA,-110
20221219,2023,Adjustments,Inflows - Capital,Capital Transfers,393
20221219,2023,Adjustments,Inflows - Capital,Federal And State,0
20221219,2023,Adjustments,Inflows - Other,Senior Colleges,405
20221219,2023,Adjustments,Inflows - Other,Holding Acct. & Other Adj.,-39
20221219,2023,Adjustments,Inflows - Other,Other Sources,0
20221219,2023,Adjustments,Outflows - Current,Personal Service,3634
20221219,2023,Adjustments,Outflows - Current,Other Than Personal Service,8662
20221219,2023,Adjustments,Outflows - Current,Debt Service,2
20221219,2023,Adjustments,Outflows - Prior,Personal Service,3282
20221219,2023,Adjustments,Outflows - Prior,Other Than Personal Service,8822
20221219,2023,Adjustments,Outflows - Prior,Taxes,0
20221219,2023,Adjustments,Outflows - Prior,Disallowance Reserve,318
20221219,2023,Adjustments,Outflows - Capital,City Disbursements,0
20221219,2023,Adjustments,Outflows - Capital,Federal and State,0
20221219,2023,Adjustments,Outflows - Other,Senior Colleges,0
20221219,2023,Adjustments,Outflows - Other,Other Uses,0
20230111,2023,July,Inflows - Current,General Property Tax,7353
20230111,2023,July,Inflows - Current,Other Taxes,953
20230111,2023,July,Inflows - Current,Federal Categorical Grants,1101
20230111,2023,July,Inflows - Current,State Categorical Grants,298
20230111,2023,July,Inflows - Current,Other Categorical Grants,28
20230111,2023,July,Inflows - Current,Unrestricted (Net Of Disall.),0
20230111,2023,July,Inflows - Current,Miscellaneous Revenues,704
20230111,2023,July,Inflows - Current,Inter-Fund Revenues,0
20230111,2023,July,Inflows - Prior,Taxes,989
20230111,2023,July,Inflows - Prior,Federal Categorical Grants,172
20230111,2023,July,Inflows - Prior,State Categorical Grants,417
20230111,2023,July,Inflows - Prior,Other Categorical Grants,4
20230111,2023,July,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20230111,2023,July,Inflows - Prior,Misc. Revenue/IFA,0
20230111,2023,July,Inflows - Capital,Capital Transfers,274
20230111,2023,July,Inflows - Capital,Federal And State,25
20230111,2023,July,Inflows - Other,Senior Colleges,0
20230111,2023,July,Inflows - Other,Holding Acct. & Other Adj.,1
20230111,2023,July,Inflows - Other,Other Sources,229
20230111,2023,July,Outflows - Current,Personal Service,1933
20230111,2023,July,Outflows - Current,Other Than Personal Service,2965
20230111,2023,July,Outflows - Current,Debt Service,14
20230111,2023,July,Outflows - Prior,Personal Service,2218
20230111,2023,July,Outflows - Prior,Other Than Personal Service,1731
20230111,2023,July,Outflows - Prior,Taxes,108
20230111,2023,July,Outflows - Prior,Disallowance Reserve,0
20230111,2023,July,Outflows - Capital,City Disbursements,586
20230111,2023,July,Outflows - Capital,Federal and State,47
20230111,2023,July,Outflows - Other,Senior Colleges,250
20230111,2023,July,Outflows - Other,Other Uses,0
20230111,2023,July,Balance,Beginning Balance,8159
20230111,2023,July,Balance,Ending Balance,10855
20230111,2023,August,Inflows - Current,General Property Tax,276
20230111,2023,August,Inflows - Current,Other Taxes,1935
20230111,2023,August,Inflows - Current,Federal Categorical Grants,83
20230111,2023,August,Inflows - Current,State Categorical Grants,263
20230111,2023,August,Inflows - Current,Other Categorical Grants,1
20230111,2023,August,Inflows - Current,Unrestricted (Net Of Disall.),0
20230111,2023,August,Inflows - Current,Miscellaneous Revenues,962
20230111,2023,August,Inflows - Current,Inter-Fund Revenues,0
20230111,2023,August,Inflows - Prior,Taxes,335
20230111,2023,August,Inflows - Prior,Federal Categorical Grants,676
20230111,2023,August,Inflows - Prior,State Categorical Grants,156
20230111,2023,August,Inflows - Prior,Other Categorical Grants,12
20230111,2023,August,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20230111,2023,August,Inflows - Prior,Misc. Revenue/IFA,110
20230111,2023,August,Inflows - Capital,Capital Transfers,1412
20230111,2023,August,Inflows - Capital,Federal And State,12
20230111,2023,August,Inflows - Other,Senior Colleges,0
20230111,2023,August,Inflows - Other,Holding Acct. & Other Adj.,6
20230111,2023,August,Inflows - Other,Other Sources,233
20230111,2023,August,Outflows - Current,Personal Service,2752
20230111,2023,August,Outflows - Current,Other Than Personal Service,3429
20230111,2023,August,Outflows - Current,Debt Service,-6
20230111,2023,August,Outflows - Prior,Personal Service,1118
20230111,2023,August,Outflows - Prior,Other Than Personal Service,851
20230111,2023,August,Outflows - Prior,Taxes,243
20230111,2023,August,Outflows - Prior,Disallowance Reserve,0
20230111,2023,August,Outflows - Capital,City Disbursements,1065
20230111,2023,August,Outflows - Capital,Federal and State,89
20230111,2023,August,Outflows - Other,Senior Colleges,200
20230111,2023,August,Outflows - Other,Other Uses,0
20230111,2023,August,Balance,Beginning Balance,10855
20230111,2023,August,Balance,Ending Balance,7586
20230111,2023,September,Inflows - Current,General Property Tax,1456
20230111,2023,September,Inflows - Current,Other Taxes,4387
20230111,2023,September,Inflows - Current,Federal Categorical Grants,204
20230111,2023,September,Inflows - Current,State Categorical Grants,1441
20230111,2023,September,Inflows - Current,Other Categorical Grants,31
20230111,2023,September,Inflows - Current,Unrestricted (Net Of Disall.),0
20230111,2023,September,Inflows - Current,Miscellaneous Revenues,556
20230111,2023,September,Inflows - Current,Inter-Fund Revenues,32
20230111,2023,September,Inflows - Prior,Taxes,0
20230111,2023,September,Inflows - Prior,Federal Categorical Grants,303
20230111,2023,September,Inflows - Prior,State Categorical Grants,389
20230111,2023,September,Inflows - Prior,Other Categorical Grants,4
20230111,2023,September,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20230111,2023,September,Inflows - Prior,Misc. Revenue/IFA,0
20230111,2023,September,Inflows - Capital,Capital Transfers,1087
20230111,2023,September,Inflows - Capital,Federal And State,31
20230111,2023,September,Inflows - Other,Senior Colleges,0
20230111,2023,September,Inflows - Other,Holding Acct. & Other Adj.,-5
20230111,2023,September,Inflows - Other,Other Sources,0
20230111,2023,September,Outflows - Current,Personal Service,4296
20230111,2023,September,Outflows - Current,Other Than Personal Service,3232
20230111,2023,September,Outflows - Current,Debt Service,-7
20230111,2023,September,Outflows - Prior,Personal Service,55
20230111,2023,September,Outflows - Prior,Other Than Personal Service,23
20230111,2023,September,Outflows - Prior,Taxes,0
20230111,2023,September,Outflows - Prior,Disallowance Reserve,0
20230111,2023,September,Outflows - Capital,City Disbursements,1089
20230111,2023,September,Outflows - Capital,Federal and State,104
20230111,2023,September,Outflows - Other,Senior Colleges,270
20230111,2023,September,Outflows - Other,Other Uses,414
20230111,2023,September,Balance,Beginning Balance,7586
20230111,2023,September,Balance,Ending Balance,8026
20230111,2023,October,Inflows - Current,General Property Tax,814
20230111,2023,October,Inflows - Current,Other Taxes,2593
20230111,2023,October,Inflows - Current,Federal Categorical Grants,229
20230111,2023,October,Inflows - Current,State Categorical Grants,-125
20230111,2023,October,Inflows - Current,Other Categorical Grants,44
20230111,2023,October,Inflows - Current,Unrestricted (Net Of Disall.),0
20230111,2023,October,Inflows - Current,Miscellaneous Revenues,711
20230111,2023,October,Inflows - Current,Inter-Fund Revenues,18
20230111,2023,October,Inflows - Prior,Taxes,0
20230111,2023,October,Inflows - Prior,Federal Categorical Grants,267
20230111,2023,October,Inflows - Prior,State Categorical Grants,465
20230111,2023,October,Inflows - Prior,Other Categorical Grants,5
20230111,2023,October,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20230111,2023,October,Inflows - Prior,Misc. Revenue/IFA,0
20230111,2023,October,Inflows - Capital,Capital Transfers,225
20230111,2023,October,Inflows - Capital,Federal And State,33
20230111,2023,October,Inflows - Other,Senior Colleges,584
20230111,2023,October,Inflows - Other,Holding Acct. & Other Adj.,37
20230111,2023,October,Inflows - Other,Other Sources,247
20230111,2023,October,Outflows - Current,Personal Service,4271
20230111,2023,October,Outflows - Current,Other Than Personal Service,3769
20230111,2023,October,Outflows - Current,Debt Service,0
20230111,2023,October,Outflows - Prior,Personal Service,29
20230111,2023,October,Outflows - Prior,Other Than Personal Service,4
20230111,2023,October,Outflows - Prior,Taxes,0
20230111,2023,October,Outflows - Prior,Disallowance Reserve,0
20230111,2023,October,Outflows - Capital,City Disbursements,488
20230111,2023,October,Outflows - Capital,Federal and State,42
20230111,2023,October,Outflows - Other,Senior Colleges,200
20230111,2023,October,Outflows - Other,Other Uses,0
20230111,2023,October,Balance,Beginning Balance,8026
20230111,2023,October,Balance,Ending Balance,5370
20230111,2023,November,Inflows - Current,General Property Tax,318
20230111,2023,November,Inflows - Current,Other Taxes,2756
20230111,2023,November,Inflows - Current,Federal Categorical Grants,198
20230111,2023,November,Inflows - Current,State Categorical Grants,749
20230111,2023,November,Inflows - Current,Other Categorical Grants,22
20230111,2023,November,Inflows - Current,Unrestricted (Net Of Disall.),0
20230111,2023,November,Inflows - Current,Miscellaneous Revenues,451
20230111,2023,November,Inflows - Current,Inter-Fund Revenues,36
20230111,2023,November,Inflows - Prior,Taxes,0
20230111,2023,November,Inflows - Prior,Federal Categorical Grants,252
20230111,2023,November,Inflows - Prior,State Categorical Grants,199
20230111,2023,November,Inflows - Prior,Other Categorical Grants,14
20230111,2023,November,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20230111,2023,November,Inflows - Prior,Misc. Revenue/IFA,0
20230111,2023,November,Inflows - Capital,Capital Transfers,1993
20230111,2023,November,Inflows - Capital,Federal And State,14
20230111,2023,November,Inflows - Other,Senior Colleges,118
20230111,2023,November,Inflows - Other,Holding Acct. & Other Adj.,-10
20230111,2023,November,Inflows - Other,Other Sources,123
20230111,2023,November,Outflows - Current,Personal Service,4007
20230111,2023,November,Outflows - Current,Other Than Personal Service,2950
20230111,2023,November,Outflows - Current,Debt Service,86
20230111,2023,November,Outflows - Prior,Personal Service,15
20230111,2023,November,Outflows - Prior,Other Than Personal Service,119
20230111,2023,November,Outflows - Prior,Taxes,0
20230111,2023,November,Outflows - Prior,Disallowance Reserve,0
20230111,2023,November,Outflows - Capital,City Disbursements,883
20230111,2023,November,Outflows - Capital,Federal and State,68
20230111,2023,November,Outflows - Other,Senior Colleges,200
20230111,2023,November,Outflows - Other,Other Uses,0
20230111,2023,November,Balance,Beginning Balance,5370
20230111,2023,November,Balance,Ending Balance,4275
20230111,2023,December,Inflows - Current,General Property Tax,5470
20230111,2023,December,Inflows - Current,Other Taxes,3895
20230111,2023,December,Inflows - Current,Federal Categorical Grants,747
20230111,2023,December,Inflows - Current,State Categorical Grants,1352
20230111,2023,December,Inflows - Current,Other Categorical Grants,31
20230111,2023,December,Inflows - Current,Unrestricted (Net Of Disall.),0
20230111,2023,December,Inflows - Current,Miscellaneous Revenues,282
20230111,2023,December,Inflows - Current,Inter-Fund Revenues,31
20230111,2023,December,Inflows - Prior,Taxes,0
20230111,2023,December,Inflows - Prior,Federal Categorical Grants,500
